date;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;pH;sulphates;density;wine type;alcohol;quality;store type;country
10-06-2022;7;0.65;0.02;2.1;0.066;8;25;3.47;0.67;;white;9.5;medium;bar;EE.UU.
11-06-2022;8.4;1.035;0.15;6;0.073;11;54;3.37;0.49;;red;9.9;medium;store;EE.UU.
11-06-2022;9.1;0.765;0.04;1.6;0.078;4;14;3.29;0.54;;white;9.7;low;bar;EE.UU.
11-06-2022;7.5;0.38;0.48;2.6;0.073;22;84;3.32;0.7;;white;9.6;low;restaurant;EE.UU.
12-06-2022;7;0.78;0.08;2;0.093;10;19;3.4;0.47;;red;10;medium;store;EE.UU.
12-06-2022;8.9;0.565;0.34;3;0.093;16;112;3.38;0.61;;white;9.5;medium;bar;EE.UU.
12-06-2022;10.6;1.025;0.43;2.8;0.08;21;84;3.06;0.57;;red;10.1;medium;bar;EE.UU.
12-06-2022;7.8;0.545;0.12;2.5;0.068;11;35;3.34;0.61;;white;11.6;medium;store;EE.UU.
12-06-2022;7.4;0.49;0.19;3;0.077;16;37;3.37;0.51;;white;10.5;medium;store;EE.UU.
12-06-2022;9.7;0.31;0.47;1.6;0.062;13;33;3.27;0.66;0.9983;white;10;medium;restaurant;EE.UU.
13-06-2022;9.9;;0.28;2.6;0.078;21;77;3.28;0.51;;white;9.8;medium;store;EE.UU.
13-06-2022;8.7;0.69;0;3.2;0.084;13;33;3.36;0.45;;red;9.4;medium;store;EE.UU.
13-06-2022;8;0.43;0.36;2.3;0.075;10;48;3.34;0.46;;red;9.4;medium;restaurant;EE.UU.
13-06-2022;7.2;0.49;0.18;2.7;0.069;13;34;3.29;0.48;;red;9.2;medium;store;EE.UU.
14-06-2022;8.4;0.56;0.04;2;0.082;10;22;3.22;0.44;;white;9.6;medium;store;EE.UU.
14-06-2022;7.6;0.46;0.11;2.6;0.079;12;49;3.21;0.57;;white;10;medium;store;EE.UU.
14-06-2022;7.1;0.66;0;3.9;0.086;17;45;3.46;0.54;;white;9.5;medium;store;EE.UU.
14-06-2022;8;0.43;0.36;2.3;0.075;10;48;3.34;0.46;;red;9.4;medium;store;EE.UU.
14-06-2022;8.9;0.48;0.24;2.85;0.094;35;106;3.1;0.53;;white;9.2;medium;store;EE.UU.
14-06-2022;8.4;0.56;0.04;2;0.082;10;22;3.22;0.44;0.9976;white;9.6;medium;store;EE.UU.
15-06-2022;8.1;0.72;0.09;2.8;0.084;18;49;3.43;0.72;;white;11.1;medium;bar;EE.UU.
15-06-2022;6.4;0.57;0.02;1.8;0.067;4;11;3.46;0.68;;white;9.5;medium;bar;EE.UU.
15-06-2022;7.1;0.31;0.3;2.2;0.053;36;127;2.94;1.62;;white;9.5;medium;bar;EE.UU.
15-06-2022;7.5;1.115;0.1;3.1;0.086;5;12;3.54;0.6;;white;11.2;low;store;EE.UU.
15-06-2022;7.6;0.42;0.08;2.7;0.084;15;48;3.21;0.59;0.9968;red;10;medium;store;EE.UU.
15-06-2022;9;0.66;0.17;3;0.077;5;13;3.29;0.55;;white;10.4;medium;restaurant;EE.UU.
16-06-2022;6.4;0.865;0.03;3.2;0.071;27;58;3.61;0.49;;white;12.7;medium;store;EE.UU.
16-06-2022;6.4;0.57;0.02;1.8;0.067;4;11;3.46;0.68;0.997;white;9.5;medium;bar;EE.UU.
16-06-2022;9.5;0.55;0.66;2.3;0.387;12;37;3.17;0.67;;red;9.6;medium;bar;EE.UU.
16-06-2022;7.3;0.835;0.03;2.1;0.092;10;19;3.39;0.47;;white;9.6;medium;bar;EE.UU.
16-06-2022;8.9;0.875;0.13;3.45;0.088;4;14;3.44;0.52;;white;11.5;medium;restaurant;EE.UU.
17-06-2022;8.2;0.59;0;2.5;0.093;19;58;3.5;0.65;;red;9.3;medium;restaurant;EE.UU.
17-06-2022;7.7;0.965;0.1;2.1;0.112;11;22;3.26;0.5;0.9963;red;9.5;medium;store;EE.UU.
17-06-2022;7.7;0.56;0.2;2;0.075;9;39;3.48;0.62;0.9987;white;9.3;medium;restaurant;EE.UU.
17-06-2022;7;0.45;0.34;2.7;0.082;16;72;3.55;0.6;;red;9.5;medium;store;EE.UU.
17-06-2022;7.7;0.965;0.1;2.1;0.112;11;22;3.26;0.5;;red;9.5;medium;bar;EE.UU.
18-06-2022;9;0.69;0;2.4;0.088;19;38;3.35;0.6;;white;9.3;medium;bar;EE.UU.
18-06-2022;9;0.46;0.23;2.8;0.092;28;104;3.1;0.56;0.9983;white;9.2;medium;restaurant;EE.UU.
18-06-2022;8.3;0.76;0.29;4.2;0.075;12;16;3.45;0.68;;red;11.5;medium;store;EE.UU.
19-06-2022;6.5;0.615;0;1.9;0.065;9;18;3.46;0.65;;red;9.2;medium;restaurant;EE.UU.
19-06-2022;7.2;0.5;0.18;2.1;0.071;12;31;3.52;0.72;0.99761;red;9.6;medium;store;EE.UU.
19-06-2022;8.2;0.34;0.38;2.5;0.08;12;57;3.3;0.47;;red;9;medium;restaurant;EE.UU.
19-06-2022;8.6;0.33;0.4;2.6;0.083;16;68;3.3;0.48;;red;9.4;medium;restaurant;EE.UU.
19-06-2022;11.1;;0.54;2.7;0.095;21;101;3.13;0.51;;red;9.5;medium;restaurant;EE.UU.
19-06-2022;7.3;0.51;0.18;2.1;0.07;12;28;3.52;0.73;0.99768;red;9.5;medium;restaurant;EE.UU.
19-06-2022;9.2;0.53;0.24;2.6;0.078;28;139;3.21;0.57;0.99788;red;9.5;medium;restaurant;EE.UU.
19-06-2022;11.6;0.41;0.58;2.8;0.096;25;101;3.13;0.53;;red;10;medium;store;EE.UU.
20-06-2022;7.3;0.51;0.18;2.1;0.07;12;28;3.52;0.73;;white;9.5;medium;store;EE.UU.
20-06-2022;8.3;;0.1;2.9;0.089;17;40;3.29;0.55;;white;9.5;medium;restaurant;EE.UU.
20-06-2022;8.3;0.65;0.1;2.9;0.089;17;40;3.29;0.55;;red;9.5;medium;restaurant;EE.UU.
20-06-2022;7.6;0.54;0.13;2.5;0.097;24;66;3.39;0.61;;red;9.4;medium;bar;EE.UU.
20-06-2022;8.3;0.65;0.1;2.9;0.089;17;40;3.29;0.55;;red;9.5;medium;store;EE.UU.
21-06-2022;9.3;0.655;0.26;2;0.096;5;35;3.25;0.42;0.99738;white;9.6;medium;restaurant;EE.UU.
21-06-2022;7.8;0.91;0.07;1.9;0.058;22;47;3.51;0.43;;white;10.7;medium;bar;EE.UU.
21-06-2022;8.8;;0.21;2.5;0.092;33;88;3.19;0.52;;red;9.2;medium;restaurant;EE.UU.
21-06-2022;8.1;0.87;0;2.2;0.084;10;31;3.25;0.5;0.99656;white;9.8;medium;bar;EE.UU.
21-06-2022;9;0.58;0.25;2.8;0.075;9;104;3.23;0.57;;red;9.7;medium;bar;EE.UU.
21-06-2022;7.8;0.48;0.68;1.7;0.415;14;32;3.09;1.06;0.99656;red;9.1;medium;store;EE.UU.
21-06-2022;6.3;0.98;0.01;2;0.057;15;33;3.6;0.46;;red;11.2;medium;store;EE.UU.
21-06-2022;8.1;0.87;0;2.2;0.084;10;31;3.25;0.5;;white;9.8;medium;bar;EE.UU.
21-06-2022;8.8;0.7;0;1.7;0.069;8;19;3.31;0.53;0.99701;red;10;medium;restaurant;EE.UU.
22-06-2022;9.3;0.655;0.26;2;0.096;5;35;3.25;0.42;0.99738;white;9.6;medium;bar;EE.UU.
22-06-2022;8.8;0.59;0.18;2.9;0.089;12;74;3.14;0.54;0.99738;red;9.4;medium;store;EE.UU.
22-06-2022;9.1;0.68;0.11;2.8;0.093;11;44;3.31;0.55;0.99888;red;9.5;medium;restaurant;EE.UU.
22-06-2022;9.2;;0.1;3;0.091;12;48;3.31;0.54;;red;9.5;medium;bar;EE.UU.
23-06-2022;9.4;0.685;0.26;2.4;;23;143;3.28;0.55;;white;9.4;medium;bar;EE.UU.
23-06-2022;7.9;0.4;0.29;1.8;0.157;1;44;3.3;0.92;;red;9.5;medium;restaurant;EE.UU.
23-06-2022;7.9;0.4;0.3;1.8;0.157;2;45;3.31;0.91;0.99727;white;9.5;medium;bar;EE.UU.
23-06-2022;7.2;1;0;3;0.102;7;16;3.43;0.46;;red;10;medium;bar;EE.UU.
23-06-2022;7.9;0.72;0.01;1.9;0.076;7;32;3.39;0.54;;red;9.6;medium;bar;EE.UU.
23-06-2022;6.9;0.765;0.18;2.4;0.243;5.5;48;3.4;0.6;;white;10.3;medium;bar;EE.UU.
23-06-2022;7.1;0.59;0.02;2.3;0.082;24;94;3.55;0.53;;red;9.7;medium;restaurant;EE.UU.
23-06-2022;7.1;0.59;0.02;2.3;0.082;24;94;3.55;0.53;;white;9.7;medium;store;EE.UU.
23-06-2022;9.5;0.57;0.27;2.3;0.082;23;144;3.27;0.55;;white;9.4;medium;restaurant;EE.UU.
23-06-2022;7.5;0.6;0.32;2.7;0.103;13;98;3.45;0.62;;red;9.5;medium;restaurant;EE.UU.
24-06-2022;7.1;0.52;0.03;2.6;0.076;21;92;3.5;0.6;0.99745;white;9.8;medium;store;EE.UU.
24-06-2022;8.3;0.43;0.3;3.4;0.079;7;34;3.36;0.61;;red;10.5;medium;bar;EE.UU.
24-06-2022;6.9;0.635;0.17;2.4;0.241;6;18;3.4;0.59;0.9961;red;10.3;medium;store;EE.UU.
25-06-2022;9;0.82;0.05;2.4;0.081;26;96;3.36;0.53;0.99814;white;10;medium;store;EE.UU.
25-06-2022;7.1;0.59;0.01;2.5;0.077;20;85;3.55;0.59;;white;9.8;medium;restaurant;EE.UU.
25-06-2022;6.5;0.46;0.14;2.4;0.114;9;37;3.66;0.65;;red;9.8;medium;bar;EE.UU.
25-06-2022;6.5;0.46;0.14;2.4;0.114;9;37;3.66;0.65;;white;9.8;medium;store;EE.UU.
25-06-2022;7;0.57;0;2;0.19;12;45;3.31;0.6;;white;9.4;medium;store;EE.UU.
26-06-2022;10;0.56;0.24;2.2;0.079;19;58;3.18;0.56;0.9991;red;10.1;medium;bar;EE.UU.
26-06-2022;8.8;0.64;0.17;2.9;0.084;25;130;3.23;0.54;;red;9.6;medium;store;EE.UU.
26-06-2022;10;0.56;0.24;2.2;0.079;19;58;3.18;0.56;;red;10.1;medium;store;EE.UU.
26-06-2022;9.9;0.35;0.41;2.3;0.083;11;61;3.21;0.5;0.9982;white;9.5;medium;restaurant;EE.UU.
26-06-2022;8.6;0.63;0.17;2.9;0.099;21;119;3.09;0.52;;red;9.3;medium;restaurant;EE.UU.
26-06-2022;7.1;0.61;0.02;2.5;0.081;17;87;3.48;0.6;;red;9.7;medium;bar;EE.UU.
26-06-2022;7.4;0.37;0.43;2.6;0.082;18;82;3.33;0.68;;red;9.7;medium;store;EE.UU.
26-06-2022;9.9;0.35;0.41;2.3;0.083;11;61;3.21;0.5;;red;9.5;medium;store;EE.UU.
27-06-2022;7.7;0.6;0;2.6;0.055;7;13;3.38;0.56;;red;10.8;medium;restaurant;EE.UU.
27-06-2022;10.8;0.89;0.3;2.6;0.132;7;60;2.99;1.18;;white;10.2;medium;bar;EE.UU.
27-06-2022;10.1;0.27;0.54;2.3;0.065;7;26;3.17;0.53;0.99531;red;12.5;medium;bar;EE.UU.
28-06-2022;9.4;0.5;0.34;3.6;0.082;5;14;3.29;0.52;;white;10.7;medium;store;EE.UU.
28-06-2022;9.4;0.5;0.34;3.6;0.082;5;14;3.29;0.52;;red;10.7;medium;store;EE.UU.
28-06-2022;7.2;0.61;0.08;4;0.082;26;108;3.25;0.51;;red;9.4;medium;bar;EE.UU.
28-06-2022;8.7;0.46;0.31;2.5;0.126;24;64;3.1;0.74;;white;9.6;medium;restaurant;EE.UU.
28-06-2022;9.3;0.37;0.44;1.6;0.038;21;42;3.24;0.81;;white;10.8;high;bar;EE.UU.
01-07-2022;8.6;0.55;0.09;3.3;0.068;8;17;3.23;0.44;;white;10;medium;bar;EE.UU.
01-07-2022;7.7;0.56;0.08;2.5;0.114;14;46;3.24;0.66;0.9971;red;9.6;medium;store;EE.UU.
01-07-2022;8.4;0.52;0.22;2.7;0.084;4;18;3.26;0.57;;white;9.9;medium;bar;EE.UU.
01-07-2022;5.1;0.585;0;1.7;0.044;14;86;3.56;0.94;;red;12.9;high;bar;EE.UU.
02-07-2022;8.2;;0.4;2.4;0.052;4;10;3.33;0.7;;red;12.8;high;store;EE.UU.
02-07-2022;8.4;0.25;0.39;2;0.041;4;10;3.27;0.71;0.99386;red;12.5;high;restaurant;EE.UU.
02-07-2022;7.4;0.53;0.12;1.9;0.165;4;12;3.26;0.86;;white;9.2;medium;restaurant;EE.UU.
02-07-2022;8.2;0.28;0.4;2.4;0.052;4;10;3.33;0.7;;red;12.8;high;restaurant;EE.UU.
03-07-2022;7.3;0.49;0.1;2.6;0.068;4;14;3.3;0.47;;white;10.5;medium;store;EE.UU.
03-07-2022;7.6;0.48;0.31;2.8;0.07;4;15;3.22;0.55;;red;10.3;medium;restaurant;EE.UU.
03-07-2022;12.9;0.5;0.55;2.8;0.072;7;24;3.09;0.68;100.012;red;10.9;medium;store;EE.UU.
03-07-2022;10.8;0.45;0.33;2.5;0.099;20;38;3.24;0.71;;white;10.8;medium;store;EE.UU.
03-07-2022;6.9;0.39;0.24;2.1;0.102;4;7;3.44;0.58;;white;11.4;low;store;EE.UU.
04-07-2022;9.8;0.51;0.19;3.2;0.081;8;30;3.23;0.58;;white;10.5;medium;restaurant;EE.UU.
04-07-2022;10.8;0.45;0.33;2.5;0.099;20;38;3.24;0.71;;red;10.8;medium;bar;EE.UU.
04-07-2022;10.8;0.29;0.42;1.6;0.084;19;27;3.28;0.73;0.99545;red;11.9;medium;bar;EE.UU.
04-07-2022;7.1;0.715;0;2.35;0.071;21;47;3.29;0.45;;white;9.4;medium;store;EE.UU.
04-07-2022;12.6;0.41;0.54;2.8;0.103;19;41;3.21;0.76;;white;11.3;medium;restaurant;EE.UU.
05-07-2022;4.9;0.42;0;2.1;0.048;16;42;3.71;0.74;;white;14;high;restaurant;EE.UU.
05-07-2022;7;0.685;0;1.9;0.099;9;22;3.34;0.6;;white;9.7;medium;restaurant;EE.UU.
05-07-2022;9.1;0.66;0.15;3.2;0.097;9;59;3.28;0.54;;white;9.6;medium;store;EE.UU.
06-07-2022;6.7;0.54;0.13;2;0.076;15;36;3.61;0.64;0.9973;white;9.8;medium;store;EE.UU.
06-07-2022;6.7;0.54;0.13;2;0.076;15;36;3.61;0.64;;white;9.8;medium;restaurant;EE.UU.
06-07-2022;7.1;0.48;0.28;2.8;0.068;6;16;3.24;0.53;;red;10.3;medium;store;EE.UU.
06-07-2022;7.1;0.46;0.14;2.8;0.076;15;37;3.36;0.49;;red;10.7;medium;restaurant;EE.UU.
06-07-2022;7.5;0.27;0.34;2.3;0.05;4;8;3.4;0.64;;white;11;high;restaurant;EE.UU.
07-07-2022;7.8;0.57;0.09;2.3;0.065;34;45;3.46;0.74;;white;12.7;high;bar;EE.UU.
07-07-2022;7.1;0.46;0.14;2.8;0.076;15;37;3.36;0.49;;red;10.7;medium;restaurant;EE.UU.
07-07-2022;5.9;0.61;0.08;2.1;0.071;16;24;3.56;0.77;;white;11.1;medium;restaurant;EE.UU.
08-07-2022;5.9;0.61;0.08;2.1;0.071;16;24;3.56;0.77;;red;11.1;medium;restaurant;EE.UU.
08-07-2022;10.4;0.44;0.42;1.5;0.145;34;48;3.38;0.86;;red;9.9;low;store;EE.UU.
08-07-2022;11.6;0.47;0.44;1.6;0.147;36;51;3.38;0.86;;red;9.9;low;store;EE.UU.
08-07-2022;7.5;0.685;0.07;2.5;0.058;5;9;3.38;0.55;;white;10.9;low;restaurant;EE.UU.
09-07-2022;10.1;0.31;0.35;1.6;0.075;9;28;3.24;0.83;;red;11.2;high;restaurant;EE.UU.
09-07-2022;6.7;0.28;0.28;2.4;0.012;36;100;3.26;0.39;;red;11.7;high;bar;EE.UU.
09-07-2022;8.8;0.685;0.26;1.6;0.088;16;23;3.32;0.47;;white;9.4;medium;restaurant;EE.UU.
09-07-2022;7.6;0.665;0.1;1.5;0.066;27;55;3.39;0.51;0.99655;red;9.3;medium;restaurant;EE.UU.
09-07-2022;6.7;0.28;0.28;2.4;0.012;36;100;3.26;0.39;;red;11.7;high;store;EE.UU.
10-07-2022;6.6;0.66;0;3;0.115;21;31;3.45;0.63;0.99629;red;10.3;medium;store;EE.UU.
10-07-2022;6;0.5;0.04;2.2;0.092;13;26;3.46;0.47;;white;10;medium;store;EE.UU.
10-07-2022;11.1;0.42;0.47;2.65;0.085;9;34;3.24;0.77;0.99736;white;12.1;high;restaurant;EE.UU.
11-07-2022;7.1;0.685;0.35;2;0.088;9;92;3.28;0.62;0.9963;white;9.4;medium;store;EE.UU.
11-07-2022;9.9;0.25;0.46;1.7;0.062;26;42;3.18;0.83;0.9959;white;10.6;medium;restaurant;EE.UU.
11-07-2022;10.6;;0.45;2.6;0.119;34;68;3.23;0.72;;white;10.9;medium;restaurant;EE.UU.
12-07-2022;6.4;0.64;0.21;1.8;0.081;14;31;3.59;0.66;0.99689;white;9.8;medium;restaurant;EE.UU.
12-07-2022;7.4;0.68;0.16;1.8;0.078;12;39;3.5;0.7;0.9977;white;9.9;medium;bar;EE.UU.
12-07-2022;6.4;0.64;0.21;1.8;0.081;14;31;3.59;0.66;0.99689;white;9.8;medium;store;EE.UU.
12-07-2022;6.4;0.64;0.21;1.8;0.081;14;31;3.59;0.66;0.99689;white;9.8;medium;bar;EE.UU.
13-07-2022;6.4;0.63;0.21;1.6;0.08;12;32;3.58;0.66;;white;9.8;medium;bar;EE.UU.
13-07-2022;9.3;0.43;0.44;1.9;0.085;9;22;3.28;0.55;;red;9.5;medium;restaurant;EE.UU.
13-07-2022;8;0.42;0.32;2.5;0.08;26;122;3.22;1.07;0.99801;red;9.7;medium;bar;EE.UU.
13-07-2022;9.3;0.43;0.44;1.9;0.085;9;22;3.28;0.55;;red;9.5;medium;restaurant;EE.UU.
14-07-2022;9.3;0.36;0.39;1.5;0.08;41;55;3.47;0.73;;red;10.9;medium;restaurant;EE.UU.
14-07-2022;7.6;0.735;0.02;2.5;0.071;10;14;3.51;0.71;;red;11.7;high;store;EE.UU.
14-07-2022;9.3;0.36;0.39;1.5;0.08;41;55;3.47;0.73;;white;10.9;medium;restaurant;EE.UU.
14-07-2022;9.3;0.36;0.39;1.5;0.08;41;55;3.47;0.73;;red;10.9;medium;bar;EE.UU.
15-07-2022;8.2;0.26;0.34;2.5;0.073;16;47;3.4;0.78;;white;11.3;high;restaurant;EE.UU.
15-07-2022;7.2;0.62;0.06;2.5;0.078;17;84;3.51;0.53;;red;9.7;medium;store;EE.UU.
15-07-2022;7.2;0.62;0.06;2.7;0.077;15;85;3.51;0.54;0.99746;red;9.5;medium;store;EE.UU.
15-07-2022;7.2;0.62;0.06;2.7;0.077;15;85;3.51;0.54;;red;9.5;medium;bar;EE.UU.
15-07-2022;11.7;0.28;0.47;1.7;0.054;17;32;3.15;0.67;0.99686;red;10.6;high;bar;EE.UU.
15-07-2022;5.8;1.01;0.66;2;0.039;15;88;3.66;0.6;;red;11.5;medium;store;EE.UU.
15-07-2022;7.2;0.635;0.07;2.6;0.077;16;86;3.51;0.54;;white;9.7;medium;bar;EE.UU.
15-07-2022;7.5;0.42;0.32;2.7;0.067;7;25;3.24;0.44;;red;10.4;medium;bar;EE.UU.
15-07-2022;6.8;0.56;0.22;1.8;0.074;15;24;3.4;0.82;;white;11.2;medium;restaurant;EE.UU.
16-07-2022;6.9;0.51;0.23;2;0.072;13;22;3.4;0.84;;red;11.2;medium;store;EE.UU.
16-07-2022;6.8;0.49;0.22;2.3;0.071;13;24;3.41;0.83;;white;11.3;medium;store;EE.UU.
17-07-2022;7.7;0.715;0.01;2.1;0.064;31;43;3.41;0.57;;red;11.8;medium;bar;EE.UU.
17-07-2022;6.8;0.56;0.22;1.8;0.074;15;24;3.4;0.82;;red;11.2;medium;bar;EE.UU.
17-07-2022;6.9;0.56;0.03;1.5;0.086;36;46;3.53;0.57;0.99522;white;10.6;medium;restaurant;EE.UU.
17-07-2022;7.6;0.63;0.03;2;0.08;27;43;3.44;0.64;;red;10.9;medium;store;EE.UU.
18-07-2022;7.1;0.47;0;2.2;0.067;7;14;3.4;0.58;;white;10.9;low;store;EE.UU.
18-07-2022;9.1;0.21;0.37;1.6;0.067;6;10;3.23;0.58;;red;11.1;high;store;EE.UU.
18-07-2022;10.4;0.38;0.46;2.1;0.104;6;10;3.12;0.65;0.99664;white;11.8;high;restaurant;EE.UU.
18-07-2022;7.7;0.715;0.01;2.1;0.064;31;43;3.41;0.57;;white;11.8;medium;restaurant;EE.UU.
18-07-2022;8.8;0.31;0.4;2.8;0.109;7;16;3.31;0.79;;white;11.8;high;store;EE.UU.
18-07-2022;7.3;0.35;0.24;2;0.067;28;48;3.43;0.54;0.99576;white;10;low;store;EE.UU.
19-07-2022;7.2;0.6;0.04;2.5;0.076;18;88;3.53;0.55;0.99745;white;9.5;medium;store;EE.UU.
19-07-2022;8.8;0.61;0.19;4;0.094;30;69;3.22;0.5;0.99787;red;10;medium;bar;EE.UU.
20-07-2022;9;0.8;0.12;2.4;0.083;8;28;3.33;0.65;;red;10.4;medium;bar;EE.UU.
20-07-2022;8.8;0.61;0.19;4;0.094;30;69;3.22;0.5;;white;10;medium;bar;EE.UU.
20-07-2022;7.2;0.6;0.04;2.5;0.076;18;88;3.53;0.55;0.99745;white;9.5;medium;bar;EE.UU.
20-07-2022;8.4;0.31;0.29;3.1;0.194;14;26;3.22;0.78;0.99536;white;12;medium;restaurant;EE.UU.
20-07-2022;10.7;;0.34;6.6;0.112;23;99;3.22;0.68;;white;9.3;medium;store;EE.UU.
20-07-2022;6.8;0.57;0;2.5;0.072;32;64;3.43;0.56;;white;11.2;medium;restaurant;EE.UU.
20-07-2022;10.7;0.52;0.38;2.6;0.066;29;56;3.15;0.79;;white;12.1;high;restaurant;EE.UU.
20-07-2022;9.2;0.56;0.18;1.6;0.078;10;21;3.15;0.49;;white;9.9;medium;restaurant;EE.UU.
20-07-2022;7.6;0.715;0;2.1;0.068;30;35;3.48;0.65;0.99533;red;11.4;medium;store;EE.UU.
20-07-2022;8.9;0.75;0.14;2.5;0.086;9;30;3.34;0.64;;red;10.5;medium;store;EE.UU.
21-07-2022;7.2;0.66;0.03;2.3;0.078;16;86;3.53;0.57;;red;9.7;medium;restaurant;EE.UU.
21-07-2022;10.1;0.45;0.23;1.9;0.082;10;18;3.22;0.65;0.99774;red;9.3;medium;bar;EE.UU.
21-07-2022;7.2;0.34;0.24;2;0.071;30;52;3.44;0.58;;white;10.1;medium;bar;EE.UU.
22-07-2022;7.2;0.66;0.03;2.3;0.078;16;86;3.53;0.57;;red;9.7;medium;restaurant;EE.UU.
22-07-2022;8.3;0.31;0.39;2.4;0.078;17;43;3.31;0.77;0.99444;red;12.5;high;store;EE.UU.
22-07-2022;7.2;0.63;0.03;2.2;0.08;17;88;3.53;0.58;;white;9.8;medium;restaurant;EE.UU.
22-07-2022;7.1;0.59;0.01;2.3;0.08;27;43;3.42;0.58;;white;10.7;medium;restaurant;EE.UU.
23-07-2022;8.9;0.31;0.36;2.6;;10;39;3.4;0.69;;red;11.8;medium;store;EE.UU.
23-07-2022;8.3;1.02;0.02;3.4;0.084;6;11;3.48;0.49;0.99892;red;11;low;store;EE.UU.
23-07-2022;7.1;0.59;0.01;2.3;0.08;27;43;3.42;0.58;;white;10.7;medium;restaurant;EE.UU.
23-07-2022;8.3;0.31;0.39;2.4;0.078;17;43;3.31;0.77;;red;12.5;high;restaurant;EE.UU.
23-07-2022;7.4;0.635;0.1;2.4;0.08;16;33;3.58;0.69;;red;10.8;high;restaurant;EE.UU.
24-07-2022;7.4;0.635;0.1;2.4;0.08;16;33;3.58;0.69;;red;10.8;high;restaurant;EE.UU.
24-07-2022;6.8;0.59;0.06;6;0.06;11;18;3.41;0.59;;red;10.8;high;store;EE.UU.
24-07-2022;9.2;0.58;0.2;3;0.081;15;115;3.23;0.59;;white;9.5;medium;bar;EE.UU.
24-07-2022;6.8;0.59;0.06;6;0.06;11;18;3.41;0.59;;white;10.8;high;store;EE.UU.
25-07-2022;9.4;0.395;0.46;4.6;0.094;3;10;3.27;0.64;0.99639;red;12.2;high;restaurant;EE.UU.
25-07-2022;7.2;0.54;0.27;2.6;0.084;12;78;3.39;0.71;;white;11;medium;bar;EE.UU.
25-07-2022;9.3;0.38;0.48;3.8;0.132;3;11;3.23;0.57;;red;13.2;medium;restaurant;EE.UU.
25-07-2022;6.1;0.56;0;2.2;0.079;6;9;3.59;0.54;;white;11.5;medium;restaurant;EE.UU.
25-07-2022;10;0.46;0.44;2.9;0.065;4;8;3.33;0.62;;white;12.2;medium;store;EE.UU.
25-07-2022;7.4;0.52;0.13;2.4;0.078;34;61;3.43;0.59;0.99528;red;10.8;medium;restaurant;EE.UU.
25-07-2022;9.1;0.28;0.46;9;0.114;3;9;3.18;0.6;;white;10.9;medium;bar;EE.UU.
25-07-2022;7.3;0.305;0.39;1.2;0.059;7;11;3.29;0.52;;white;11.5;medium;bar;EE.UU.
26-07-2022;7.3;0.305;0.39;1.2;0.059;7;11;3.29;0.52;0.99331;red;11.5;medium;store;EE.UU.
26-07-2022;8.6;0.315;0.4;2.2;0.079;3;6;3.27;0.67;;red;11.9;medium;bar;EE.UU.
27-07-2022;9.6;0.41;0.37;2.3;0.091;10;23;3.24;0.56;;white;10.5;medium;bar;EE.UU.
27-07-2022;8.4;0.62;0.12;1.8;0.072;38;46;3.38;0.89;;white;11.8;medium;bar;EE.UU.
27-07-2022;6.8;0.41;0.31;8.8;0.084;26;45;3.38;0.64;0.99824;red;10.1;medium;restaurant;EE.UU.
27-07-2022;8.4;0.36;0.32;2.2;0.081;32;79;3.3;0.72;;white;11;medium;bar;EE.UU.
27-07-2022;8.4;0.36;0.32;2.2;0.081;32;79;3.3;0.72;0.9964;red;11;medium;store;EE.UU.
27-07-2022;5.3;0.715;0.19;1.5;0.161;7;62;3.62;0.61;;red;11;medium;restaurant;EE.UU.
28-07-2022;6.8;0.41;0.31;8.8;0.084;26;45;3.38;0.64;;red;10.1;medium;bar;EE.UU.
28-07-2022;8.6;0.22;0.36;1.9;0.064;53;77;3.47;0.87;;white;11;high;bar;EE.UU.
28-07-2022;8.6;0.47;0.27;2.3;0.055;14;28;3.18;0.8;;red;11.2;medium;bar;EE.UU.
28-07-2022;8.4;0.62;0.12;1.8;0.072;38;46;3.38;0.89;;red;11.8;medium;restaurant;EE.UU.
01-08-2022;9.4;0.24;0.33;2.3;0.061;52;73;3.47;0.9;;red;10.2;medium;bar;EE.UU.
01-08-2022;8.4;0.67;0.19;2.2;0.093;11;75;3.2;0.59;0.99736;white;9.2;low;bar;EE.UU.
01-08-2022;7.4;0.61;0.01;2;0.074;13;38;3.48;0.65;;white;9.8;medium;bar;EE.UU.
01-08-2022;8.6;0.47;0.27;2.3;0.055;14;28;3.18;0.8;;white;11.2;medium;store;EE.UU.
01-08-2022;8.7;0.33;0.38;3.3;0.063;10;19;3.3;0.73;0.99468;red;12;high;store;EE.UU.
01-08-2022;6.6;0.61;0.01;1.9;0.08;8;25;3.69;0.73;;white;10.5;medium;restaurant;EE.UU.
02-08-2022;7.4;0.61;0.01;2;0.074;13;38;3.48;0.65;;red;9.8;medium;store;EE.UU.
02-08-2022;6.6;0.61;0.01;1.9;0.08;8;25;3.69;0.73;;white;10.5;medium;restaurant;EE.UU.
02-08-2022;7.6;0.4;0.29;1.9;0.078;29;66;3.45;0.59;;white;9.5;medium;bar;EE.UU.
03-08-2022;8.8;0.3;0.38;2.3;0.06;19;72;3.39;0.72;;red;11.8;medium;store;EE.UU.
03-08-2022;12;0.63;0.5;1.4;0.071;6;26;3.07;0.6;;white;10.4;low;store;EE.UU.
